code,date,open,high,low,close,amount,volume
000300.SH,2021/2/1 11:05,5361.27,5365.64,5360.87,5362.24,5072.59,249046200
000300.SH,2021/2/1 11:10,5361.56,5373.34,5361.45,5367.76,4814.41,228180800
000300.SH,2021/2/1 11:15,5367.68,5374.85,5362.84,5372.62,4354.16,200523600
000300.SH,2021/2/1 11:20,5372.29,5373.88,5368.08,5373.88,3730.2,166067700
000300.SH,2021/2/1 11:25,5374.21,5381.22,5374.21,5380.62,4268.46,203714900
000300.SH,2021/2/1 11:30,5380.5,5380.56,5377.94,5379.61,2991.44,131166700
000300.SH,2021/2/1 13:05,5381.01,5395.38,5381.01,5388.96,7242.6,334569800
000300.SH,2021/2/1 13:10,5389.07,5399.54,5389.07,5399.54,4973.61,255193900
000300.SH,2021/2/1 13:15,5400.22,5409.21,5400.22,5408.63,5708.03,256508600
000300.SH,2021/2/1 13:20,5408.99,5412.53,5405.97,5412,5842.83,285321000
000300.SH,2021/2/1 13:25,5412.72,5417.24,5407.04,5407.09,6848.96,352495000
000300.SH,2021/2/1 13:30,5407.26,5408.27,5402.43,5403.52,5140.71,260623500
000300.SH,2021/2/1 13:35,5403.41,5414.43,5403.04,5411.26,4972.03,240953300
000300.SH,2021/2/1 13:40,5411.06,5411.13,5403.9,5406.74,4722.05,241597100
000300.SH,2021/2/1 13:45,5406.85,5409.56,5406.46,5409.56,4497.02,239833400
000300.SH,2021/2/1 13:50,5409.97,5414.55,5409.2,5414.55,5614.36,339450400
000300.SH,2021/2/1 13:55,5414.9,5414.96,5400.97,5405.61,5481.57,327042500
000300.SH,2021/2/1 14:00,5405.68,5417.33,5405.36,5417.19,4325.81,216230200
000300.SH,2021/2/1 14:05,5417.97,5418.43,5406.22,5408.55,5330.26,259578400
000300.SH,2021/2/1 14:10,5408.26,5410.22,5398.51,5398.69,4871.63,219637200
000300.SH,2021/2/1 14:15,5399.4,5412.44,5399.4,5411.82,4519.79,228935300
000300.SH,2021/2/1 14:20,5411.42,5417.82,5409.47,5417.82,4756.94,233413500
000300.SH,2021/2/1 14:25,5417.95,5420.78,5416.49,5417.53,5187.27,267666500
000300.SH,2021/2/1 14:30,5417.35,5421,5415.79,5420.03,5749.99,285595900
000300.SH,2021/2/1 14:35,5420.3,5422.3,5413.22,5413.22,5960.1,308300700
000300.SH,2021/2/1 14:40,5412.86,5415.88,5411.87,5413.09,5632.07,289364700
000300.SH,2021/2/1 14:45,5413.54,5420.4,5413.27,5417.22,6762.04,358367900
000300.SH,2021/2/1 14:50,5417.39,5419.3,5416.96,5418.01,7145.12,362304500
000300.SH,2021/2/1 14:55,5418.02,5419.33,5416.51,5418.79,8591.3,446307000
000300.SH,2021/2/1 15:00,5418.28,5419.46,5417.65,5417.65,6068.03,323006500
